time,Import T1 kWh,Import T2 kWh,Export T1 kWh,Export T2 kWh,L1 max W,L2 max W,L3 max W
2025-01-05 02:15,12400.343,0.000,2345.965,0.000,158,115,124
2025-01-05 02:30,12400.430,0.000,2345.965,0.000,126,177,117
2025-01-05 02:45,12400.524,0.000,2345.965,0.000,187,180,115
2025-01-05 03:00,12400.596,0.000,2345.965,0.000,98,123,84
2025-01-05 03:15,12400.661,0.000,2345.965,0.000,131,128,78
2025-01-05 03:30,12400.723,0.000,2345.965,0.000,121,137,83
2025-01-05 03:45,12400.808,0.000,2345.965,0.000,158,142,86
2025-01-05 04:00,12400.866,0.000,2345.965,0.000,97,108,54
2025-01-05 04:15,12400.934,0.000,2345.965,0.000,110,125,100
2025-01-05 04:30,12400.994,0.000,2345.965,0.000,100,82,96
2025-01-05 04:45,12401.059,0.000,2345.965,0.000,116,87,84
2025-01-05 05:00,12401.127,0.000,2345.965,0.000,124,117,116
2025-01-05 05:15,12401.194,0.000,2345.965,0.000,129,132,79
2025-01-05 05:30,12401.269,0.000,2345.965,0.000,152,113,113
2025-01-05 05:45,12401.374,0.000,2345.965,0.000,154,151,145
2025-01-05 06:00,12401.481,0.000,2345.965,0.000,144,175,177
2025-01-05 06:15,12401.591,0.000,2345.965,0.000,202,246,127
2025-01-05 06:30,12401.721,0.000,2345.965,0.000,250,290,152
2025-01-05 06:45,12401.866,0.000,2345.965,0.000,264,266,110
2025-01-05 07:00,12402.003,0.000,2345.965,0.000,274,225,151
2025-01-05 07:15,12402.171,0.000,2345.965,0.000,261,290,262
2025-01-05 07:30,12402.341,0.000,2345.965,0.000,298,297,333
2025-01-05 07:45,12402.534,0.000,2345.965,0.000,294,370,291
2025-01-05 08:00,12402.708,0.000,2345.965,0.000,335,376,188
2025-01-05 08:15,12402.881,0.000,2345.965,0.000,259,254,261
2025-01-05 08:30,12403.055,0.000,2345.965,0.000,328,381,217
2025-01-05 08:45,12403.196,0.000,2345.965,0.000,219,249,131
2025-01-05 09:00,12403.329,0.000,2345.965,0.000,275,258,149
2025-01-05 09:15,12403.449,0.000,2345.965,0.000,197,186,199
2025-01-05 09:30,12403.556,0.000,2345.965,0.000,159,182,128
2025-01-05 09:45,12403.616,0.000,2345.965,0.000,119,106,87
2025-01-05 10:00,12403.676,0.000,2345.965,0.000,90,87,87
2025-01-05 10:15,12403.740,0.000,2345.965,0.000,114,143,99
2025-01-05 10:30,12403.759,0.000,2345.965,0.000,41,40,25
2025-01-05 10:45,12403.769,0.000,2345.965,0.000,17,16,22
2025-01-05 11:00,12403.778,0.000,2345.965,0.000,17,16,7
2025-01-05 11:15,12403.784,0.000,2345.965,0.000,8,12,8
2025-01-05 11:30,12403.805,0.000,2345.965,0.000,48,38,27
2025-01-05 11:45,12403.828,0.000,2345.965,0.000,47,38,39
2025-01-05 12:00,12403.844,0.000,2345.965,0.000,26,26,20
2025-01-05 12:15,12403.844,0.000,2345.967,0.000,-4,-5,-5
2025-01-05 12:30,12403.844,0.000,2345.977,0.000,-19,-18,-10
2025-01-05 12:45,12403.854,0.000,2345.977,0.000,18,17,12
2025-01-05 13:00,12403.859,0.000,2345.977,0.000,6,6,8
2025-01-05 13:15,12403.859,0.000,2345.980,0.000,-5,-5,-6
2025-01-05 13:30,12403.878,0.000,2345.980,0.000,35,36,22
2025-01-05 13:45,12403.884,0.000,2345.980,0.000,12,9,9
2025-01-05 14:00,12403.910,0.000,2345.980,0.000,59,44,41
2025-01-05 14:15,12403.923,0.000,2345.980,0.000,21,23,16
2025-01-05 14:30,12403.942,0.000,2345.980,0.000,33,29,24
2025-01-05 14:45,12403.965,0.000,2345.980,0.000,29,31,41
2025-01-05 15:00,12403.996,0.000,2345.980,0.000,58,45,33
2025-01-05 15:15,12404.030,0.000,2345.980,0.000,49,64,56
2025-01-05 15:30,12404.072,0.000,2345.980,0.000,60,73,55
2025-01-05 15:45,12404.150,0.000,2345.980,0.000,143,144,143
2025-01-05 16:00,12404.239,0.000,2345.980,0.000,159,124,111
2025-01-05 16:15,12404.336,0.000,2345.980,0.000,137,137,149
2025-01-05 16:30,12404.475,0.000,2345.980,0.000,227,227,269
2025-01-05 16:45,12404.633,0.000,2345.980,0.000,302,243,180
2025-01-05 17:00,12404.817,0.000,2345.980,0.000,255,323,243
2025-01-05 17:15,12405.040,0.000,2345.980,0.000,382,430,432
2025-01-05 17:30,12405.319,0.000,2345.980,0.000,538,494,403
2025-01-05 17:45,12405.636,0.000,2345.980,0.000,508,501,339
2025-01-05 18:00,12405.982,0.000,2345.980,0.000,803,803,326
2025-01-05 18:15,12406.345,0.000,2345.980,0.000,669,651,702
2025-01-05 18:30,12406.739,0.000,2345.980,0.000,726,598,376
2025-01-05 18:45,12407.156,0.000,2345.980,0.000,747,668,736
2025-01-05 19:00,12407.619,0.000,2345.980,0.000,719,944,675
2025-01-05 19:15,12408.097,0.000,2345.980,0.000,847,803,678
2025-01-05 19:30,12408.553,0.000,2345.980,0.000,702,590,723
2025-01-05 19:45,12409.023,0.000,2345.980,0.000,665,897,784
2025-01-05 20:00,12409.473,0.000,2345.980,0.000,826,591,551
2025-01-05 20:15,12409.903,0.000,2345.980,0.000,603,746,534
2025-01-05 20:30,12410.302,0.000,2345.980,0.000,856,862,320
2025-01-05 20:45,12410.693,0.000,2345.980,0.000,658,556,549
2025-01-05 21:00,12411.053,0.000,2345.980,0.000,480,516,520
2025-01-05 21:15,12411.387,0.000,2345.980,0.000,531,692,627
2025-01-05 21:30,12411.664,0.000,2345.980,0.000,454,356,394
2025-01-05 21:45,12411.924,0.000,2345.980,0.000,422,382,290
2025-01-05 22:00,12412.151,0.000,2345.980,0.000,536,495,227
2025-01-05 22:15,12412.353,0.000,2345.980,0.000,371,360,169
2025-01-05 22:30,12412.524,0.000,2345.980,0.000,319,289,273
2025-01-05 22:45,12412.668,0.000,2345.980,0.000,302,301,102
2025-01-05 23:00,12412.803,0.000,2345.980,0.000,260,187,220
2025-01-05 23:15,12412.908,0.000,2345.980,0.000,135,184,128
2025-01-05 23:30,12413.018,0.000,2345.980,0.000,202,188,208
2025-01-05 23:45,12413.128,0.000,2345.980,0.000,160,150,153
2025-01-06 00:00,12413.202,0.000,2345.980,0.000,118,110,86
2025-01-06 00:15,12413.268,0.000,2345.980,0.000,117,104,69
2025-01-06 00:30,12413.351,0.000,2345.980,0.000,153,186,121
2025-01-06 00:45,12413.407,0.000,2345.980,0.000,86,124,87
2025-01-06 01:00,12413.475,0.000,2345.980,0.000,117,108,72
2025-01-06 01:15,12413.543,0.000,2345.980,0.000,156,137,79
2025-01-06 01:30,12413.629,0.000,2345.980,0.000,158,156,107
2025-01-06 01:45,12413.691,0.000,2345.980,0.000,100,89,116
2025-01-06 02:00,12413.773,0.000,2345.980,0.000,127,143,184
2025-01-06 02:15,12413.858,0.000,2345.980,0.000,157,151,66
2025-01-06 02:30,12413.928,0.000,2345.980,0.000,137,108,76
2025-01-06 02:45,12414.022,0.000,2345.980,0.000,131,122,143
2025-01-06 03:00,12414.101,0.000,2345.980,0.000,139,122,76
2025-01-06 03:15,12414.176,0.000,2345.980,0.000,133,127,92
2025-01-06 03:30,12414.265,0.000,2345.980,0.000,173,162,126
2025-01-06 03:45,12414.337,0.000,2345.980,0.000,108,119,80
2025-01-06 04:00,12414.414,0.000,2345.980,0.000,175,156,100
2025-01-06 04:15,12414.505,0.000,2345.980,0.000,194,138,144
2025-01-06 04:30,12414.573,0.000,2345.980,0.000,125,133,88
2025-01-06 04:45,12414.650,0.000,2345.980,0.000,144,128,143
2025-01-06 05:00,12414.728,0.000,2345.980,0.000,149,100,100
2025-01-06 05:15,12414.817,0.000,2345.980,0.000,175,190,92
2025-01-06 05:30,12414.903,0.000,2345.980,0.000,124,115,160
2025-01-06 05:45,12414.998,0.000,2345.980,0.000,123,176,132
2025-01-06 06:00,12415.104,0.000,2345.980,0.000,175,151,172
2025-01-06 06:15,12415.201,0.000,2345.980,0.000,146,149,196
2025-01-06 06:30,12415.306,0.000,2345.980,0.000,145,140,176
2025-01-06 06:45,12415.451,0.000,2345.980,0.000,252,208,156
2025-01-06 07:00,12415.614,0.000,2345.980,0.000,200,257,249
2025-01-06 07:15,12415.772,0.000,2345.980,0.000,273,356,238
2025-01-06 07:30,12415.956,0.000,2345.980,0.000,238,293,300
2025-01-06 07:45,12416.115,0.000,2345.980,0.000,257,286,346
2025-01-06 08:00,12416.291,0.000,2345.980,0.000,348,371,149
2025-01-06 08:15,12416.449,0.000,2345.980,0.000,224,328,231
2025-01-06 08:30,12416.583,0.000,2345.980,0.000,277,257,160
2025-01-06 08:45,12416.736,0.000,2345.980,0.000,233,306,222
2025-01-06 09:00,12416.855,0.000,2345.980,0.000,155,170,186
2025-01-06 09:15,12416.939,0.000,2345.980,0.000,141,150,107
2025-01-06 09:30,12417.003,0.000,2345.980,0.000,89,96,109
2025-01-06 09:45,12417.072,0.000,2345.980,0.000,131,132,70
2025-01-06 10:00,12417.124,0.000,2345.980,0.000,95,79,80
2025-01-06 10:15,12417.150,0.000,2345.980,0.000,36,47,34
2025-01-06 10:30,12417.155,0.000,2345.980,0.000,9,10,5
2025-01-06 10:45,12417.162,0.000,2345.980,0.000,12,12,5
2025-01-06 11:00,12417.162,0.000,2345.986,0.000,-11,-11,-9
2025-01-06 11:15,12417.162,0.000,2345.999,0.000,-25,-21,-15
2025-01-06 11:30,12417.162,0.000,2346.003,0.000,-7,-7,-3
2025-01-06 11:45,12417.162,0.000,2346.044,0.000,-62,-80,-58
2025-01-06 12:00,12417.162,0.000,2346.061,0.000,-32,-26,-22
2025-01-06 12:15,12417.162,0.000,2346.087,0.000,-48,-53,-24
2025-01-06 12:30,12417.162,0.000,2346.107,0.000,-38,-37,-23
2025-01-06 12:45,12417.162,0.000,2346.151,0.000,-87,-95,-46
2025-01-06 13:00,12417.162,0.000,2346.200,0.000,-87,-85,-54
2025-01-06 13:15,12417.162,0.000,2346.237,0.000,-76,-56,-60
2025-01-06 13:30,12417.162,0.000,2346.274,0.000,-67,-61,-77
2025-01-06 13:45,12417.162,0.000,2346.317,0.000,-94,-81,-50
2025-01-06 14:00,12417.162,0.000,2346.348,0.000,-44,-58,-51
2025-01-06 14:15,12417.162,0.000,2346.361,0.000,-29,-29,-11
2025-01-06 14:30,12417.162,0.000,2346.368,0.000,-12,-13,-8
2025-01-06 14:45,12417.162,0.000,2346.377,0.000,-16,-13,-10
2025-01-06 15:00,12417.165,0.000,2346.377,0.000,5,4,4
2025-01-06 15:15,12417.165,0.000,2346.378,0.000,-1,-1,-1
2025-01-06 15:30,12417.176,0.000,2346.378,0.000,24,24,14
2025-01-06 15:45,12417.231,0.000,2346.378,0.000,80,83,89
2025-01-06 16:00,12417.286,0.000,2346.378,0.000,105,88,102
2025-01-06 16:15,12417.394,0.000,2346.378,0.000,148,173,200
2025-01-06 16:30,12417.496,0.000,2346.378,0.000,147,140,198
2025-01-06 16:45,12417.640,0.000,2346.378,0.000,224,323,219
2025-01-06 17:00,12417.835,0.000,2346.378,0.000,285,278,412
2025-01-06 17:15,12418.044,0.000,2346.378,0.000,440,415,268
2025-01-06 17:30,12418.291,0.000,2346.378,0.000,482,455,307
2025-01-06 17:45,12418.596,0.000,2346.378,0.000,552,470,415
2025-01-06 18:00,12418.943,0.000,2346.378,0.000,744,668,378
2025-01-06 18:15,12419.327,0.000,2346.378,0.000,473,618,571
2025-01-06 18:30,12419.742,0.000,2346.378,0.000,657,536,580
2025-01-06 18:45,12420.184,0.000,2346.378,0.000,784,742,759
2025-01-06 19:00,12420.636,0.000,2346.378,0.000,863,1032,552
2025-01-06 19:15,12421.082,0.000,2346.378,0.000,678,847,597
2025-01-06 19:30,12421.548,0.000,2346.378,0.000,933,722,793
2025-01-06 19:45,12422.022,0.000,2346.378,0.000,962,1064,530
2025-01-06 20:00,12422.463,0.000,2346.378,0.000,641,731,569
2025-01-06 20:15,12422.890,0.000,2346.378,0.000,606,887,585
2025-01-06 20:30,12423.308,0.000,2346.378,0.000,701,611,863
2025-01-06 20:45,12423.710,0.000,2346.378,0.000,622,569,803
2025-01-06 21:00,12424.052,0.000,2346.378,0.000,701,634,511
2025-01-06 21:15,12424.373,0.000,2346.378,0.000,509,546,431
2025-01-06 21:30,12424.652,0.000,2346.378,0.000,414,412,552
2025-01-06 21:45,12424.900,0.000,2346.378,0.000,352,387,405
2025-01-06 22:00,12425.138,0.000,2346.378,0.000,355,341,359
2025-01-06 22:15,12425.330,0.000,2346.378,0.000,316,432,324
2025-01-06 22:30,12425.493,0.000,2346.378,0.000,253,255,287
2025-01-06 22:45,12425.650,0.000,2346.378,0.000,303,276,171
2025-01-06 23:00,12425.800,0.000,2346.378,0.000,203,258,181
2025-01-06 23:15,12425.928,0.000,2346.378,0.000,208,257,203
2025-01-06 23:30,12426.052,0.000,2346.378,0.000,241,190,157
2025-01-06 23:45,12426.139,0.000,2346.378,0.000,163,132,160
2025-01-07 00:00,12426.228,0.000,2346.378,0.000,147,174,150
2025-01-07 00:15,12426.320,0.000,2346.378,0.000,152,154,128
2025-01-07 00:30,12426.397,0.000,2346.378,0.000,166,167,83
2025-01-07 00:45,12426.457,0.000,2346.378,0.000,99,100,55
2025-01-07 01:00,12426.550,0.000,2346.378,0.000,143,148,179
2025-01-07 01:15,12426.636,0.000,2346.378,0.000,157,121,128
2025-01-07 01:30,12426.707,0.000,2346.378,0.000,101,99,145
2025-01-07 01:45,12426.790,0.000,2346.378,0.000,150,114,132
2025-01-07 02:00,12426.872,0.000,2346.378,0.000,140,113,132
2025-01-07 02:15,12426.948,0.000,2346.378,0.000,142,124,75
2025-01-07 02:30,12427.008,0.000,2346.378,0.000,104,110,104
2025-01-07 02:45,12427.095,0.000,2346.378,0.000,124,140,107
2025-01-07 03:00,12427.153,0.000,2346.378,0.000,123,107,88
2025-01-07 03:15,12427.218,0.000,2346.378,0.000,108,113,139
2025-01-07 03:30,12427.286,0.000,2346.378,0.000,111,92,88
2025-01-07 03:45,12427.369,0.000,2346.378,0.000,144,123,134
2025-01-07 04:00,12427.456,0.000,2346.378,0.000,186,195,73
2025-01-07 04:15,12427.547,0.000,2346.378,0.000,128,142,126
2025-01-07 04:30,12427.624,0.000,2346.378,0.000,101,120,124
2025-01-07 04:45,12427.715,0.000,2346.378,0.000,194,136,123
2025-01-07 05:00,12427.808,0.000,2346.378,0.000,143,158,168
2025-01-07 05:15,12427.885,0.000,2346.378,0.000,129,133,92
2025-01-07 05:30,12427.961,0.000,2346.378,0.000,140,138,146
2025-01-07 05:45,12428.037,0.000,2346.378,0.000,163,130,101
2025-01-07 06:00,12428.135,0.000,2346.378,0.000,149,214,151
2025-01-07 06:15,12428.240,0.000,2346.378,0.000,146,182,173
2025-01-07 06:30,12428.377,0.000,2346.378,0.000,269,209,165
2025-01-07 06:45,12428.519,0.000,2346.378,0.000,300,252,224
2025-01-07 07:00,12428.685,0.000,2346.378,0.000,345,343,140
2025-01-07 07:15,12428.862,0.000,2346.378,0.000,255,331,223
2025-01-07 07:30,12429.034,0.000,2346.378,0.000,232,346,228
2025-01-07 07:45,12429.207,0.000,2346.378,0.000,255,280,291
2025-01-07 08:00,12429.381,0.000,2346.378,0.000,339,293,264
2025-01-07 08:15,12429.563,0.000,2346.378,0.000,377,351,192
2025-01-07 08:30,12429.739,0.000,2346.378,0.000,299,264,177
2025-01-07 08:45,12429.881,0.000,2346.378,0.000,300,282,182
2025-01-07 09:00,12429.998,0.000,2346.378,0.000,202,175,150
2025-01-07 09:15,12430.115,0.000,2346.378,0.000,228,230,193
2025-01-07 09:30,12430.226,0.000,2346.378,0.000,179,188,159
2025-01-07 09:45,12430.296,0.000,2346.378,0.000,110,110,156
2025-01-07 10:00,12430.360,0.000,2346.378,0.000,109,131,104
2025-01-07 10:15,12430.422,0.000,2346.378,0.000,94,113,58
2025-01-07 10:30,12430.445,0.000,2346.378,0.000,33,33,40
2025-01-07 10:45,12430.483,0.000,2346.378,0.000,84,74,48
2025-01-07 11:00,12430.517,0.000,2346.378,0.000,44,50,55
2025-01-07 11:15,12430.526,0.000,2346.378,0.000,18,13,15
2025-01-07 11:30,12430.541,0.000,2346.378,0.000,24,23,29
2025-01-07 11:45,12430.542,0.000,2346.378,0.000,2,2,2
2025-01-07 12:00,12430.571,0.000,2346.378,0.000,37,46,38
2025-01-07 12:15,12430.571,0.000,2346.382,0.000,-9,-9,-4
2025-01-07 12:30,12430.571,0.000,2346.393,0.000,-18,-20,-11
2025-01-07 12:45,12430.594,0.000,2346.393,0.000,33,40,28
2025-01-07 13:00,12430.594,0.000,2346.399,0.000,-8,-9,-9
2025-01-07 13:15,12430.594,0.000,2346.402,0.000,-4,-6,-4
2025-01-07 13:30,12430.594,0.000,2346.407,0.000,-12,-10,-6
2025-01-07 13:45,12430.605,0.000,2346.407,0.000,19,20,11
2025-01-07 14:00,12430.605,0.000,2346.408,0.000,0,0,0
2025-01-07 14:15,12430.633,0.000,2346.408,0.000,48,49,53
2025-01-07 14:30,12430.669,0.000,2346.408,0.000,69,68,25
2025-01-07 14:45,12430.688,0.000,2346.408,0.000,42,34,31
2025-01-07 15:00,12430.717,0.000,2346.408,0.000,38,37,54
2025-01-07 15:15,12430.749,0.000,2346.408,0.000,52,58,65
2025-01-07 15:30,12430.821,0.000,2346.408,0.000,159,137,84
2025-01-07 15:45,12430.881,0.000,2346.408,0.000,115,127,64
2025-01-07 16:00,12430.975,0.000,2346.408,0.000,167,129,147
2025-01-07 16:15,12431.092,0.000,2346.408,0.000,168,197,146
2025-01-07 16:30,12431.226,0.000,2346.408,0.000,243,189,163
2025-01-07 16:45,12431.410,0.000,2346.408,0.000,294,233,267
2025-01-07 17:00,12431.590,0.000,2346.408,0.000,308,250,211
2025-01-07 17:15,12431.804,0.000,2346.408,0.000,466,445,284
2025-01-07 17:30,12432.077,0.000,2346.408,0.000,448,416,584
2025-01-07 17:45,12432.371,0.000,2346.408,0.000,599,627,259
2025-01-07 18:00,12432.729,0.000,2346.408,0.000,522,636,513
2025-01-07 18:15,12433.103,0.000,2346.408,0.000,698,776,476
2025-01-07 18:30,12433.527,0.000,2346.408,0.000,556,684,596
2025-01-07 18:45,12433.976,0.000,2346.408,0.000,635,842,659
2025-01-07 19:00,12434.413,0.000,2346.408,0.000,578,539,739
2025-01-07 19:15,12434.883,0.000,2346.408,0.000,696,753,665
2025-01-07 19:30,12435.360,0.000,2346.408,0.000,925,822,623
2025-01-07 19:45,12435.834,0.000,2346.408,0.000,886,1040,712
2025-01-07 20:00,12436.293,0.000,2346.408,0.000,834,813,517
2025-01-07 20:15,12436.718,0.000,2346.408,0.000,749,897,660
2025-01-07 20:30,12437.151,0.000,2346.408,0.000,753,834,508
2025-01-07 20:45,12437.558,0.000,2346.408,0.000,626,725,549
2025-01-07 21:00,12437.916,0.000,2346.408,0.000,687,658,349
2025-01-07 21:15,12438.232,0.000,2346.408,0.000,653,685,413
2025-01-07 21:30,12438.527,0.000,2346.408,0.000,412,492,559
2025-01-07 21:45,12438.776,0.000,2346.408,0.000,405,349,306
2025-01-07 22:00,12439.020,0.000,2346.408,0.000,369,462,344
2025-01-07 22:15,12439.233,0.000,2346.408,0.000,362,368,430
2025-01-07 22:30,12439.420,0.000,2346.408,0.000,336,278,265
2025-01-07 22:45,12439.591,0.000,2346.408,0.000,331,357,268
2025-01-07 23:00,12439.740,0.000,2346.408,0.000,236,246,185
2025-01-07 23:15,12439.873,0.000,2346.408,0.000,162,209,188
2025-01-07 23:30,12439.979,0.000,2346.408,0.000,176,172,187
2025-01-07 23:45,12440.088,0.000,2346.408,0.000,148,158,171
2025-01-08 00:00,12440.177,0.000,2346.408,0.000,146,121,106
2025-01-08 00:15,12440.243,0.000,2346.408,0.000,116,116,84
2025-01-08 00:30,12440.330,0.000,2346.408,0.000,150,120,95
2025-01-08 00:45,12440.388,0.000,2346.408,0.000,107,86,77
2025-01-08 01:00,12440.475,0.000,2346.408,0.000,136,163,95
2025-01-08 01:15,12440.555,0.000,2346.408,0.000,153,153,131
2025-01-08 01:30,12440.642,0.000,2346.408,0.000,184,132,123
2025-01-08 01:45,12440.703,0.000,2346.408,0.000,94,103,66
2025-01-08 02:00,12440.773,0.000,2346.408,0.000,160,111,118
2025-01-08 02:15,12440.853,0.000,2346.408,0.000,111,115,116
2025-01-08 02:30,12440.911,0.000,2346.408,0.000,103,118,69
2025-01-08 02:45,12440.990,0.000,2346.408,0.000,122,155,91
2025-01-08 03:00,12441.077,0.000,2346.408,0.000,184,180,97
2025-01-08 03:15,12441.159,0.000,2346.408,0.000,127,160,113
2025-01-08 03:30,12441.243,0.000,2346.408,0.000,162,162,87
2025-01-08 03:45,12441.321,0.000,2346.408,0.000,155,144,114
2025-01-08 04:00,12441.392,0.000,2346.408,0.000,131,120,75
2025-01-08 04:15,12441.472,0.000,2346.408,0.000,149,127,107
2025-01-08 04:30,12441.545,0.000,2346.408,0.000,106,118,119
2025-01-08 04:45,12441.620,0.000,2346.408,0.000,99,139,90
2025-01-08 05:00,12441.701,0.000,2346.408,0.000,152,111,133
2025-01-08 05:15,12441.795,0.000,2346.408,0.000,180,169,92
2025-01-08 05:30,12441.900,0.000,2346.408,0.000,218,202,112
2025-01-08 05:45,12441.985,0.000,2346.408,0.000,140,138,149
2025-01-08 06:00,12442.086,0.000,2346.408,0.000,202,209,84
2025-01-08 06:15,12442.183,0.000,2346.408,0.000,151,180,115
2025-01-08 06:30,12442.320,0.000,2346.408,0.000,216,207,154
2025-01-08 06:45,12442.466,0.000,2346.408,0.000,295,224,188
2025-01-08 07:00,12442.636,0.000,2346.408,0.000,287,265,205
2025-01-08 07:15,12442.800,0.000,2346.408,0.000,279,257,252
2025-01-08 07:30,12442.984,0.000,2346.408,0.000,268,328,226
2025-01-08 07:45,12443.146,0.000,2346.408,0.000,269,222,228
2025-01-08 08:00,12443.323,0.000,2346.408,0.000,260,245,339
2025-01-08 08:15,12443.479,0.000,2346.408,0.000,324,346,144
2025-01-08 08:30,12443.627,0.000,2346.408,0.000,309,314,120
2025-01-08 08:45,12443.774,0.000,2346.408,0.000,331,328,151
2025-01-08 09:00,12443.901,0.000,2346.408,0.000,214,253,223
2025-01-08 09:15,12444.027,0.000,2346.408,0.000,253,226,109
2025-01-08 09:30,12444.098,0.000,2346.408,0.000,124,138,69
2025-01-08 09:45,12444.182,0.000,2346.408,0.000,126,151,84
2025-01-08 10:00,12444.223,0.000,2346.408,0.000,90,75,47
2025-01-08 10:15,12444.247,0.000,2346.408,0.000,42,50,38
2025-01-08 10:30,12444.294,0.000,2346.408,0.000,81,82,78
2025-01-08 10:45,12444.310,0.000,2346.408,0.000,25,25,18
2025-01-08 11:00,12444.326,0.000,2346.408,0.000,24,24,29
2025-01-08 11:15,12444.339,0.000,2346.408,0.000,27,22,15
2025-01-08 11:30,12444.339,0.000,2346.413,0.000,-12,-9,-8
2025-01-08 11:45,12444.339,0.000,2346.423,0.000,-19,-17,-12
2025-01-08 12:00,12444.339,0.000,2346.424,0.000,-2,-2,-2
2025-01-08 12:15,12444.339,0.000,2346.436,0.000,-27,-19,-17
2025-01-08 12:30,12444.343,0.000,2346.436,0.000,6,7,5
2025-01-08 12:45,12444.343,0.000,2346.439,0.000,-4,-5,-4
2025-01-08 13:00,12444.343,0.000,2346.443,0.000,-10,-8,-6
2025-01-08 13:15,12444.343,0.000,2346.452,0.000,-19,-16,-8
2025-01-08 13:30,12444.343,0.000,2346.460,0.000,-13,-13,-12
2025-01-08 13:45,12444.343,0.000,2346.462,0.000,-3,-3,-3
2025-01-08 14:00,12444.343,0.000,2346.470,0.000,-12,-14,-16
2025-01-08 14:15,12444.343,0.000,2346.476,0.000,-9,-13,-9
2025-01-08 14:30,12444.343,0.000,2346.476,0.000,1,1,0
2025-01-08 14:45,12444.376,0.000,2346.476,0.000,51,53,52
2025-01-08 15:00,12444.386,0.000,2346.476,0.000,17,21,13
2025-01-08 15:15,12444.405,0.000,2346.476,0.000,29,27,27
2025-01-08 15:30,12444.460,0.000,2346.476,0.000,114,107,82
2025-01-08 15:45,12444.530,0.000,2346.476,0.000,137,99,88
2025-01-08 16:00,12444.612,0.000,2346.476,0.000,102,147,104
2025-01-08 16:15,12444.731,0.000,2346.476,0.000,245,179,151
2025-01-08 16:30,12444.874,0.000,2346.476,0.000,225,292,256
2025-01-08 16:45,12445.053,0.000,2346.476,0.000,291,306,173
2025-01-08 17:00,12445.246,0.000,2346.476,0.000,382,351,312
2025-01-08 17:15,12445.471,0.000,2346.476,0.000,366,458,321
2025-01-08 17:30,12445.716,0.000,2346.476,0.000,449,452,440
2025-01-08 17:45,12446.010,0.000,2346.476,0.000,504,613,433
2025-01-08 18:00,12446.337,0.000,2346.476,0.000,555,563,447
2025-01-08 18:15,12446.697,0.000,2346.476,0.000,502,478,685
2025-01-08 18:30,12447.085,0.000,2346.476,0.000,499,657,530
2025-01-08 18:45,12447.526,0.000,2346.476,0.000,764,904,563
2025-01-08 19:00,12447.984,0.000,2346.476,0.000,735,648,652
2025-01-08 19:15,12448.433,0.000,2346.476,0.000,805,746,612
2025-01-08 19:30,12448.909,0.000,2346.476,0.000,759,652,644
2025-01-08 19:45,12449.358,0.000,2346.476,0.000,1001,776,681
2025-01-08 20:00,12449.826,0.000,2346.476,0.000,660,935,669
2025-01-08 20:15,12450.255,0.000,2346.476,0.000,785,820,448
2025-01-08 20:30,12450.666,0.000,2346.476,0.000,796,652,577
2025-01-08 20:45,12451.046,0.000,2346.476,0.000,769,714,440
2025-01-08 21:00,12451.399,0.000,2346.476,0.000,665,590,538
2025-01-08 21:15,12451.718,0.000,2346.476,0.000,650,550,340
